"benchmark_version","method","project_slug","project_name","category","part_count","requested_part_area_sq_in","placed_part_area_sq_in","sheet_format","sheet_length_in","sheet_width_in","orientation_mode","estimated_sheets","yield_pct","waste_pct","rejected_piece_count","complete_layout","source_template_url"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","4x8","96","48","orientation_locked","1","65","35","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","4x10","120","48","rotation_allowed","1","52","48","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","4x10","120","48","orientation_locked","1","52","48","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","5x10","120","60","rotation_allowed","1","41.6","58.4","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","lounge-chair","Plywood lounge chair","Furniture","18","2994","2994","5x10","120","60","orientation_locked","1","41.6","58.4","0","true","https://woodcuttool.com/templates/lounge-chair-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","5x5","60","60","rotation_allowed","2","63.5","36.5","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","5x5","60","60","orientation_locked","3","42.3","57.7","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","4x8","96","48","rotation_allowed","2","49.6","50.4","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","4x8","96","48","orientation_locked","2","49.6","50.4","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","4x10","120","48","rotation_allowed","1","79.4","20.6","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","4x10","120","48","orientation_locked","2","39.7","60.3","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","5x10","120","60","rotation_allowed","1","63.5","36.5","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","dollhouse","Plywood dollhouse","Furniture","8","4572","4572","5x10","120","60","orientation_locked","1","63.5","36.5","0","true","https://woodcuttool.com/templates/dollhouse-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","5x5","60","60","rotation_allowed","1","15.7","84.3","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","5x5","60","60","orientation_locked","1","15.7","84.3","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","4x8","96","48","rotation_allowed","1","12.2","87.8","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","4x8","96","48","orientation_locked","1","12.2","87.8","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","4x10","120","48","rotation_allowed","1","9.8","90.2","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","4x10","120","48","orientation_locked","1","9.8","90.2","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","5x10","120","60","rotation_allowed","1","7.8","92.2","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","desk-organizer","Desk organizer","Small Projects","9","564","564","5x10","120","60","orientation_locked","1","7.8","92.2","0","true","https://woodcuttool.com/templates/desk-organizer-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","5x5","60","60","rotation_allowed","1","18.2","81.8","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","5x5","60","60","orientation_locked","1","18.2","81.8","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","4x8","96","48","rotation_allowed","1","14.2","85.8","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","4x8","96","48","orientation_locked","1","14.2","85.8","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","4x10","120","48","rotation_allowed","1","11.4","88.6","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","4x10","120","48","orientation_locked","1","11.4","88.6","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","5x10","120","60","rotation_allowed","1","9.1","90.9","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","monitor-riser","Monitor riser","Small Projects","5","656","656","5x10","120","60","orientation_locked","1","9.1","90.9","0","true","https://woodcuttool.com/templates/monitor-riser-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","5x5","60","60","rotation_allowed","1","47.5","52.5","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","5x5","60","60","orientation_locked","1","47.5","52.5","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","4x8","96","48","rotation_allowed","1","37.1","62.9","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","4x8","96","48","orientation_locked","1","37.1","62.9","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","4x10","120","48","rotation_allowed","1","29.7","70.3","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","4x10","120","48","orientation_locked","1","29.7","70.3","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","5x10","120","60","rotation_allowed","1","23.7","76.3","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","printer-stand","Printer stand","Small Projects","6","1709.8","1709.8","5x10","120","60","orientation_locked","1","23.7","76.3","0","true","https://woodcuttool.com/templates/printer-stand-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","5x5","60","60","rotation_allowed","1","59.6","40.4","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","5x5","60","60","orientation_locked","1","59.6","40.4","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","4x8","96","48","rotation_allowed","1","46.6","53.4","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","4x8","96","48","orientation_locked","1","46.6","53.4","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","4x10","120","48","rotation_allowed","1","37.3","62.7","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","4x10","120","48","orientation_locked","1","37.3","62.7","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","5x10","120","60","rotation_allowed","1","29.8","70.2","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","file-cabinet","File cabinet","Storage","9","2147","2147","5x10","120","60","orientation_locked","1","29.8","70.2","0","true","https://woodcuttool.com/templates/file-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","5x5","60","60","rotation_allowed","2","38.3","61.7","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","5x5","60","60","orientation_locked","2","38.3","61.7","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","4x8","96","48","rotation_allowed","1","59.9","40.1","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","4x8","96","48","orientation_locked","1","59.9","40.1","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","4x10","120","48","rotation_allowed","1","47.9","52.1","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","4x10","120","48","orientation_locked","1","47.9","52.1","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","5x10","120","60","rotation_allowed","1","38.3","61.7","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-pantry","Rolling pantry cart","Storage","7","2760","2760","5x10","120","60","orientation_locked","1","38.3","61.7","0","true","https://woodcuttool.com/templates/rolling-pantry-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","1725","5x5","60","60","rotation_allowed","1","47.9","52.1","3","false","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","1725","5x5","60","60","orientation_locked","1","47.9","52.1","3","false","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","4x8","96","48","rotation_allowed","2","59.3","40.7","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","4x8","96","48","orientation_locked","2","59.3","40.7","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","4x10","120","48","rotation_allowed","2","47.5","52.5","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","4x10","120","48","orientation_locked","2","47.5","52.5","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","5x10","120","60","rotation_allowed","1","76","24","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","linen-cabinet","Linen cabinet","Storage","9","5469","5469","5x10","120","60","orientation_locked","1","76","24","0","true","https://woodcuttool.com/templates/linen-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","5x5","60","60","rotation_allowed","1","79.8","20.2","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","5x5","60","60","orientation_locked","1","79.8","20.2","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","4x8","96","48","rotation_allowed","1","62.3","37.7","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","4x8","96","48","orientation_locked","1","62.3","37.7","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","4x10","120","48","rotation_allowed","1","49.9","50.1","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","4x10","120","48","orientation_locked","1","49.9","50.1","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","5x10","120","60","rotation_allowed","1","39.9","60.1","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-work-table","Folding work table","Shop","6","2872.5","2872.5","5x10","120","60","orientation_locked","1","39.9","60.1","0","true","https://woodcuttool.com/templates/folding-work-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","5x5","60","60","rotation_allowed","1","38.8","61.2","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","5x5","60","60","orientation_locked","1","38.8","61.2","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","4x8","96","48","rotation_allowed","1","30.3","69.7","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","4x8","96","48","orientation_locked","1","30.3","69.7","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","4x10","120","48","rotation_allowed","1","24.3","75.7","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","4x10","120","48","orientation_locked","1","24.3","75.7","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","5x10","120","60","rotation_allowed","1","19.4","80.6","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","folding-wall-desk","Folding wall desk","Small Spaces","5","1398","1398","5x10","120","60","orientation_locked","1","19.4","80.6","0","true","https://woodcuttool.com/templates/folding-wall-desk-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","5x5","60","60","rotation_allowed","1","46.6","53.4","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","5x5","60","60","orientation_locked","1","46.6","53.4","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","4x8","96","48","rotation_allowed","1","36.4","63.6","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","4x8","96","48","orientation_locked","1","36.4","63.6","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","4x10","120","48","rotation_allowed","1","29.1","70.9","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","4x10","120","48","orientation_locked","1","29.1","70.9","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","5x10","120","60","rotation_allowed","1","23.3","76.7","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","narrow-entryway-bench","Narrow entryway bench","Small Spaces","6","1679","1679","5x10","120","60","orientation_locked","1","23.3","76.7","0","true","https://woodcuttool.com/templates/narrow-entryway-bench-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","1260.4","5x5","60","60","rotation_allowed","1","35","65","2","false","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","1260.4","5x5","60","60","orientation_locked","1","35","65","2","false","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","4x8","96","48","rotation_allowed","1","56.9","43.1","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","4x8","96","48","orientation_locked","1","56.9","43.1","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","4x10","120","48","rotation_allowed","1","45.5","54.5","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","4x10","120","48","orientation_locked","1","45.5","54.5","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","5x10","120","60","rotation_allowed","1","36.4","63.6","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","over-toilet-storage-cabinet","Over-toilet storage cabinet","Small Spaces","9","2620.4","2620.4","5x10","120","60","orientation_locked","1","36.4","63.6","0","true","https://woodcuttool.com/templates/over-toilet-storage-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","5x5","60","60","rotation_allowed","2","45.2","54.8","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","5x5","60","60","orientation_locked","2","45.2","54.8","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","4x8","96","48","rotation_allowed","1","70.6","29.4","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","4x8","96","48","orientation_locked","2","35.3","64.7","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","4x10","120","48","rotation_allowed","1","56.5","43.5","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","4x10","120","48","orientation_locked","1","56.5","43.5","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","5x10","120","60","rotation_allowed","1","45.2","54.8","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","rolling-kitchen-cart","Rolling kitchen cart","Small Spaces","9","3252.3","3252.3","5x10","120","60","orientation_locked","1","45.2","54.8","0","true","https://woodcuttool.com/templates/rolling-kitchen-cart-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","5x5","60","60","rotation_allowed","1","31.9","68.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","5x5","60","60","orientation_locked","1","31.9","68.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","4x8","96","48","rotation_allowed","1","24.9","75.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","4x8","96","48","orientation_locked","1","24.9","75.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","4x10","120","48","rotation_allowed","1","19.9","80.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","4x10","120","48","orientation_locked","1","19.9","80.1","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","5x10","120","60","rotation_allowed","1","16","84","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","sofa-side-table","Sofa side table","Small Spaces","5","1148.6","1148.6","5x10","120","60","orientation_locked","1","16","84","0","true","https://woodcuttool.com/templates/sofa-side-table-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","5x5","60","60","rotation_allowed","1","55.6","44.4","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","5x5","60","60","orientation_locked","1","55.6","44.4","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","4x8","96","48","rotation_allowed","1","43.4","56.6","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","4x8","96","48","orientation_locked","1","43.4","56.6","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","4x10","120","48","rotation_allowed","1","34.7","65.3","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","4x10","120","48","orientation_locked","1","34.7","65.3","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","5x10","120","60","rotation_allowed","1","27.8","72.2","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","under-desk-rolling-cabinet","Under-desk rolling cabinet","Small Spaces","6","2000.6","2000.6","5x10","120","60","orientation_locked","1","27.8","72.2","0","true","https://woodcuttool.com/templates/under-desk-rolling-cabinet-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","portable-wardrobe-cubby","Portable wardrobe cubby","Small Spaces","8","5085.8","5085.8","5x5","60","60","rotation_allowed","2","70.6","29.4","0","true","https://woodcuttool.com/templates/portable-wardrobe-cubby-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","portable-wardrobe-cubby","Portable wardrobe cubby","Small Spaces","8","5085.8","5085.8","5x5","60","60","orientation_locked","2","70.6","29.4","0","true","https://woodcuttool.com/templates/portable-wardrobe-cubby-cut-list/"
"2026-07-21","woodcuttool-maxrects-v1","portable-wardrobe-cubby","Portable wardrobe cubby","Small Spaces","8","5085.8","5085.8","4x8","96","48","rotation_allowed","2","55.2","44.8","0","true","https://woodcuttool.com/templates/portable-wardrobe-cubby-cut-list/"
